R-peak trace Location
10	32400
11	32400
12	32400
13	32400
14	32400
15	32400
16	32400
17	32400
18	32400
19	32400
20	32400
21	32400
22	32400
23	32400
24	32400
25	32400
26	32400
27	32400
28	32400
29	32400
30	32400
31	32400
32	32400
231	235
232	460
238	1597
239	1833
247	4803
248	4839
249	4886
250	4925
251	4947
252	4959
253	4964
254	4965
255	4964
256	4963
257	4962
258	4962
259	4962
260	4957
261	4936
262	4875
382	41
383	132
384	332
400	5560
401	5592
402	5630
403	5660
404	5678
405	5688
406	5694
407	5698
408	5701
409	5701
410	5700
411	5699
412	5699
413	5695
414	5666
415	5575
515	67
516	190
517	437
532	5482
533	5502
534	5525
535	5540
536	5544
537	5545
538	5545
539	5545
540	5544
541	5544
542	5544
543	5544
544	5544
545	5542
546	5528
547	5480
648	347
655	1799
656	2004
664	4974
665	4995
666	5023
667	5045
668	5055
669	5058
670	5058
671	5058
672	5058
673	5059
674	5059
675	5058
676	5052
677	5033
678	4989
679	4895
778	87
779	215
780	451
788	2503
796	5652
797	5667
798	5683
799	5692
800	5694
801	5694
802	5695
803	5696
804	5698
805	5699
806	5700
807	5699
808	5694
809	5676
810	5624
811	5500
914	197
915	391
923	2223
932	5872
933	5900
934	5924
935	5937
936	5941
937	5942
938	5942
939	5942
940	5942
941	5943
942	5942
943	5936
944	5917
945	5865
946	5757
1048	180
1049	365
1057	2245
1065	5614
1066	5634
1067	5654
1068	5667
1069	5669
1070	5669
1071	5669
1072	5669
1073	5669
1074	5669
1075	5669
1076	5667
1077	5661
1078	5643
1079	5596
1080	5496
1182	134
1183	292
1191	2144
1200	5907
1201	5952
1202	5992
1203	6015
1204	6023
1205	6024
1206	6024
1207	6025
1208	6026
1209	6027
1210	6028
1211	6026
1212	6015
1213	5979
1214	5898
1215	5741
1317	185
1318	390
1325	1936
1326	2224
1334	5450
1335	5493
1336	5542
1337	5578
1338	5595
1339	5599
1340	5599
1341	5599
1342	5600
1343	5600
1344	5600
1345	5600
1346	5596
1347	5580
1348	5530
1349	5418
1449	143
1450	318
1457	1761
1466	4984
1467	5039
1468	5079
1469	5098
1470	5102
1471	5102
1472	5102
1473	5103
1474	5104
1475	5104
1476	5105
1477	5104
1478	5101
1479	5090
1480	5054
1582	231
1583	441
1589	1420
1590	1662
1598	4475
1599	4528
1600	4583
1601	4619
1602	4635
1603	4640
1604	4640
1605	4640
1606	4640
1607	4640
1608	4640
1609	4640
1610	4639
1611	4631
1612	4605
1711	134
1712	300
1719	1624
1728	4660
1729	4715
1730	4761
1731	4785
1732	4794
1733	4796
1734	4796
1735	4796
1736	4796
1737	4796
1738	4796
1739	4796
1740	4794
1741	4784
1742	4750
1844	197
1845	401
1851	1372
1852	1666
1860	4238
1861	4293
1862	4343
1863	4374
1864	4389
1865	4394
1866	4395
1867	4395
1868	4394
1869	4394
1870	4394
1871	4394
1872	4394
1873	4389
1874	4371
1984	335
1990	1370
1991	1494
2000	4224
2001	4267
2002	4312
2003	4344
2004	4360
2005	4367
2006	4370
2007	4371
2008	4371
2009	4371
2010	4371
2011	4371
2012	4369
2013	4357
2014	4316
2124	271
2125	508
2132	1824
2141	4941
2142	4975
2143	5007
2144	5025
2145	5032
2146	5034
2147	5034
2148	5034
2149	5034
2150	5034
2151	5035
2152	5033
2153	5023
2154	4992
2155	4917
2267	440
2274	1684
2275	1932
2283	4993
2284	5025
2285	5075
2286	5120
2287	5146
2288	5157
2289	5161
2290	5161
2291	5161
2292	5161
2293	5160
2294	5156
2295	5144
2296	5114
2297	5048
2298	4925
2410	238
2411	427
2419	2115
2428	6339
2429	6367
2430	6405
2431	6433
2432	6446
2433	6450
2434	6450
2435	6450
2436	6450
2437	6448
2438	6443
2439	6430
2440	6398
2441	6334
2442	6219
2443	6029
2548	157
2549	337
2557	2301
2566	6054
2567	6096
2568	6130
2569	6147
2570	6151
2571	6152
2572	6152
2573	6152
2574	6153
2575	6153
2576	6152
2577	6147
2578	6132
2579	6092
2580	5998
2685	217
2686	437
2694	2484
2703	6252
2704	6286
2705	6310
2706	6320
2707	6323
2708	6323
2709	6323
2710	6323
2711	6323
2712	6323
2713	6321
2714	6314
2715	6291
2716	6234
2717	6110
2818	233
2819	464
2827	2455
2836	6115
2837	6151
2838	6178
2839	6189
2840	6190
2841	6191
2842	6192
2843	6194
2844	6196
2845	6197
2846	6196
2847	6188
2848	6161
2849	6098
2850	5966
3039	284
3046	1628
3047	1764
3056	4814
3057	4839
3058	4877
3059	4915
3060	4945
3061	4965
3062	4977
3063	4983
3064	4984
3065	4985
3066	4986
3067	4986
3068	4980
3069	4951
3070	4873
3259	375
3265	1418
3266	1521
3267	1833
3275	4183
3276	4211
3277	4250
3278	4286
3279	4312
3280	4328
3281	4337
3282	4341
3283	4341
3284	4340
3285	4338
3286	4338
