369	8
370	7
371	7
372	6
373	5
374	5
375	5
376	6
377	8
378	9
379	9
380	13
381	41
382	132
383	332
384	676
385	1141
386	1622
387	1986
388	2148
389	2160
390	2213
391	2519
392	3140
393	3950
394	4711
395	5239
396	5486
397	5548
398	5549
399	5560
400	5592
401	5630
402	5660
403	5678
404	5688
405	5694
406	5698
407	5701
408	5701
409	5700
410	5699
411	5699
412	5695
413	5666
414	5575
415	5375
416	5031
417	4566
418	4085
419	3721
420	3559
421	3547
422	3494
423	3188
424	2567
425	1758
426	997
427	469
428	222
429	159
430	158
431	148
432	118
433	82
434	54
435	37
436	28
437	22
438	19
439	16
440	14
441	14
442	14
443	15
444	17
445	20
446	24
447	28
448	33
449	38
450	42
451	45
452	47
453	48
454	48
455	49
456	49
457	49
458	50
459	50
460	50
461	50
462	49
463	48
464	46
465	44
466	43
467	41
468	41
469	42
470	43
471	46
472	48
473	50
474	52
475	53
476	55
477	56
478	57
479	58
480	57
481	56
482	54
483	53
484	52
485	51
486	50
487	49
488	49
489	48
490	48
491	48
492	48
493	47
494	47
495	47
496	47
497	48
498	48
499	47
500	47
501	46
502	44
503	42
504	39
505	37
506	34
507	31
508	27
509	24
510	19
511	14
512	12
513	22
514	67
515	190
516	437
517	829
518	1317
519	1782
520	2082
521	2173
522	2174
523	2322
524	2787
525	3538
526	4358
527	5006
528	5357
529	5469
530	5479
531	5482
532	5502
533	5525
534	5540
535	5544
536	5545
537	5545
538	5545
539	5544
540	5544
541	5544
542	5544
543	5544
544	5542
545	5528
546	5480
547	5356
548	5109
549	4717
550	4229
551	3764
552	3464
553	3373
554	3372
555	3223
556	2758
557	2008
558	1188
559	540
560	188
561	76
501	46
502	44
503	42
504	39
505	37
506	34
507	31
508	27
509	24
510	19
511	14
512	12
513	22
514	67
515	190
516	437
517	829
518	1317
519	1782
520	2082
521	2173
522	2174
523	2322
524	2787
525	3538
526	4358
527	5006
528	5357
529	5469
530	5479
531	5482
532	5502
533	5525
534	5540
535	5544
536	5545
537	5545
538	5545
539	5544
540	5544
541	5544
542	5544
543	5544
544	5542
545	5528
546	5480
547	5356
548	5109
549	4717
550	4229
551	3764
552	3464
553	3373
554	3372
555	3223
556	2758
557	2008
558	1188
559	540
560	188
561	76
562	66
563	63
564	44
565	22
566	8
567	4
568	3
569	3
570	4
571	5
572	6
573	8
574	9
575	11
576	11
577	12
578	12
579	13
580	13
581	13
582	13
583	13
584	13
585	13
586	13
587	13
588	13
589	14
590	14
591	15
592	15
593	15
594	16
595	15
596	15
597	14
598	13
599	13
600	13
601	14
602	16
