P-waves Detected
7750	4570
9966	4543
12116	4629
16566	4565
18883	4523
21050	4572
23283	4643
34866	4448
46116	4397
67400	4339
71233	4327
75750	4516
79700	4376
83383	4375
86983	4365
90416	4445
94216	4420
97933	4418
101250	4441
105350	4403
109366	4404
113350	4410
117133	4483
121250	4462
125033	4457
128283	4459
136033	4394
139900	4432
143850	4443
147566	4468
151833	4410
155566	4424
159050	4507
163133	4463
166650	4483
170700	4459
174383	4480
178316	4501
182050	4486
186266	4437
189983	4544
194000	4529
197733	4571
201866	4473
205650	4418
209016	4416
213216	4454
221533	4370
225316	4429
229433	4504
232966	4556
237050	4464
240850	4445
244500	4498
248466	4482
252566	4466
256516	4441
260266	4458
264266	4451
271166	4402
275966	4405
279566	4439
283600	4403
287550	4405
291583	4377
295366	4414
299433	4400
303266	4387
307116	4383
310950	4449
314683	4487
318450	4481
322600	4421
326716	4407
330650	4375
334200	4446
338350	4377
342183	4327
345900	4346
349716	4394
353183	4450
361066	4406
365316	4367
369133	4438
372866	4468
380483	4470
384383	4430
387733	4447
399750	4509
403716	4398
407533	4384
411366	4376
414183	4445
418566	4397
426283	4330
430133	4388
433733	4477
437766	4405
441633	4406
445616	4472
449433	4478
453316	4468
457133	4432
460733	4508
464416	4557
468450	4520
472783	4476
476783	4485
480733	4471
484350	4435
488033	4478
491250	4466
495333	4416
498750	4478
502966	4383
506500	4433
510250	4477
514150	4449
518166	4408
527066	4290
531366	4422
535350	4422
539266	4462
543233	4436
547183	4393
550650	4482
554766	4436
558450	4409
561800	4477
565400	4520
568766	4504
572900	4420
577116	4380
584883	4544
588066	4546
592583	4461
596350	4473
600183	4468
603600	4489
606966	4331
611600	4334
615750	4286
619500	4358
623500	4344
627266	4408
631066	4367
634433	4375
638166	4408
641933	4318
645766	4261
649966	4275
657833	4357
661633	4340
665400	4381
669183	4396
673066	4403
676783	4373
680516	4421
684716	4371
688683	4424
692766	4427
696333	4494
700483	4447
704450	4401
708250	4432
711816	4363
715366	4413
719450	4388
723766	4358
727716	4351
731583	4341
735166	4389
738816	4354
742900	4286
746650	4353
750316	4383
754216	4376
757983	4432
761933	4400
765950	4366
769766	4411
773683	4423
777450	4437
780883	4504
784750	4474
788566	4529
791966	4572
796450	4531
800666	4440
804633	4488
812950	4560
821183	4427
826233	4689
828650	4694
836216	4427
837933	4668
840300	4581
842883	4427
844750	4502
849750	4403
851616	4685
853866	4536
855966	4554
858266	4526
860616	4480
862850	4507
867516	4509
870433	4438
874933	4408
879166	4570
881433	4473
883550	4584
885833	4476
887916	4527
890233	4496
892100	4571
894283	4566
896583	4703
899400	4481
901750	4471
903650	4587
906500	4376
910483	4571
912750	4546
914933	4584
917483	4446
919800	4462
921616	4638
923816	4747
925933	4723
930316	4681
934933	4624
939600	4556
941866	4619
951400	4492
955933	4449
961983	4576
966783	4435
973400	4544
979250	4461
983033	4411
986366	4495
989966	4510
993516	4501
997400	4423
1001066	4404
1005066	4368
1009116	4341
1013250	4419
1017633	4416
1021266	4441
1025233	4400
1029450	4390
1033216	4451
1036850	4598
1039483	4581
1044416	4490
1048433	4407
1052416	4328
1056000	4381
1059933	4355
1063400	4484
1067283	4460
1070750	4500
1094283	4401
1103666	4244
1105816	4218
1119066	4507
1124116	4303
1141566	4431
1155350	4308
1161883	4562
1164083	4522
1166200	4540
1168416	4520
1179316	4579
1181366	4588
1184250	4353
1205433	4393
1208400	4574
1211850	4515
1214916	4478
1218433	4375
1222033	4298
1225916	4313
1229966	4434
1233633	4515
1237666	4529
1242316	4419
1246366	4450
1250483	4468
1254550	4401
1258700	4385
1262916	4379
1267000	4396
1271100	4363
1275066	4344
1278833	4374
1282250	4503
1286250	4458
1289600	4470
1293650	4441
1297633	4392
1300316	4446
1305333	4442
1309033	4443
1312833	4469
1316083	4512
1319750	4501
1323650	4480
1335033	4415
1338816	4482
1342650	4518
1346300	4536
1350083	4582
1352966	4624
1357333	4589
1360533	4642
1364533	4568
1368333	4600
1371800	4627
1376300	4656
1380116	4875
1383533	4664
1387350	4377
1394083	4500
1397683	4590
1401616	4636
1405650	4649
1409216	4628
1413300	4485
1417033	4502
1420783	4445
1424566	4421
1431750	4496
1435433	4459
1439266	4474
1442900	4602
1447266	4529
1450833	4507
1454800	4458
1458433	4491
1461666	4423
1465633	4475
1469400	4443
1472900	4552
1476933	4569
1480033	4558
1484566	4499
1487866	4678
1491850	4512
1495750	4378
1499416	4467
1503083	4436
1506583	4467
1510066	4548
1513966	4554
1517533	4573
1521416	4459
1525150	4419
1528683	4422
1532100	4476
1535783	4369
1539033	4396
1542883	4317
1546550	4373
1550416	4398
1554400	4407
1558133	4377
1561783	4432
1565433	4483
1568783	4549
1572550	4525
1576100	4492
1580166	4411
1583633	4466
1587766	4427
1591650	4410
1595300	4372
1599033	4505
1602766	4491
1606416	4468
1610066	4522
1613516	4497
1617283	4515
1621200	4494
1625183	4453
1632316	4537
1636100	4538
1639733	4539
1643500	4525
1647233	4462
1650783	4483
1654666	4480
1658500	4451
1662300	4411
